AccountID,Account_Type,TransactionID,PostingDate,TransactionDate,Amount,Description,Transaction_Category,MCC,MCC_Description,Transaction_status,Currency,Transaction_Type,Source_Transaction_Type,Data_Date
JOHN_PERSONAL,Personal,ac610a2b-f002-4e17-b554-83df39ac9c3a,2024-08-24,2024-08-24,77.66,Wrecking and Salvage Yards,Shopping,5935,Wrecking and Salvage Yards,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,638ce5aa-030e-4446-8af6-5fc8fcdd8f3e,2024-08-24,2024-08-24,254.05,"Camper, Recreational and Utility Trailer Dealers",Shopping,5561,"Camper, Recreational and Utility Trailer Dealers",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9049a485-656e-4b6a-8349-ded195038de9,2024-08-26,2024-08-26,213.34,"Quick Copy, Reproduction, and Blueprinting Services",Business Services,7338,"Quick Copy, Reproduction, and Blueprinting Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a3eec858-18b4-4433-aaf3-07cce46bb054,2024-08-26,2024-08-26,47.18,"Marinas, Marine Service, and Supplies",Auto & Transport,4468,"Marinas, Marine Service, and Supplies",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,efae2192-a661-4c8b-91c2-b350e8e12011,2024-08-29,2024-08-29,410.57,Metal Service Centers and Offices,Shopping,5051,Metal Service Centers and Offices,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,6c2eb274-8429-43db-aeef-5983a8f80817,2024-08-29,2024-08-29,114.41,Wig and Toupee Stores,Shopping,5698,Wig and Toupee Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,6a1fb0f4-3e38-4b3f-bf8b-6f5902bbe1ed,2024-08-31,2024-08-31,500.0,Monthly Bonus - ACH Deposit,Financial,9963,ACH Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9fe9a7e7-9ee5-4d92-a20c-dba7767d6e66,2024-08-31,2024-08-31,274.82,"Drapery, Window Covering, and Upholstery Stores",Shopping,5714,"Drapery, Window Covering, and Upholstery Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,acef971e-983d-48be-9949-3bf6ddf8f930,2024-08-31,2024-08-31,287.78,"Architectural, Engineering, and Surveying Services",Business Services,8911,"Architectural, Engineering, and Surveying Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5afc93e3-1a97-4e1c-bf28-ea75f4cb9818,2024-09-01,2024-09-01,186.12,"Betting, including Lottery Tickets, Casino Gaming Chips, Off-Track Betting, and Wagers at Race Tracks",Entertainment,7995,"Betting, including Lottery Tickets, Casino Gaming Chips, Off-Track Betting, and Wagers at Race Tracks",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,12b509e5-e7ec-43bc-aefb-a984987bad09,2024-09-01,2024-09-01,237.92,Veterinary Services,Business Services,742,Veterinary Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,608a95a5-ae41-46dc-9f8e-04fc47287262,2024-09-01,2024-09-01,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7106c2db-38b5-4d47-9aed-dc56a4b0f3aa,2024-09-02,2024-09-02,231.23,"Stationery Stores, Office and School Supply Stores",Shopping,5943,"Stationery Stores, Office and School Supply Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d687a06f-3e30-4ee4-bffd-69f8f6d82a47,2024-09-02,2024-09-02,367.29,Dairy Products Stores,Shopping,5451,Dairy Products Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,62c8d8c9-e23e-4239-8694-7937fefe1873,2024-09-02,2024-09-02,215.9,ENTERPRISE RENT-A-CAR,Auto & Transport,3405,ENTERPRISE RENT-A-CAR,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f6b9071d-f679-4db2-b5ac-11cacaf83a93,2024-09-03,2024-09-03,277.88,"Clothing Rental Costumes, Uniforms, Formal Wear",Business Services,7296,"Clothing Rental Costumes, Uniforms, Formal Wear",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,82e7fc3b-3703-4371-b6b1-ae9af29f281e,2024-09-03,2024-09-03,112.5,Commercial Equipment (Not Elsewhere Classified),Shopping,5046,Commercial Equipment (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,14fb580d-58c2-4aaa-8690-0e475d2bdda8,2024-09-03,2024-09-03,279.08,Landscaping and Horticultural Services,Business Services,780,Landscaping and Horticultural Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,3ebf26b6-77d2-4e48-9b73-69329b563d57,2024-09-04,2024-09-04,87.43,Men and Boys Clothing and Accessories Stores,Shopping,5611,Men and Boys Clothing and Accessories Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b74e1f25-5425-4fee-9dd0-eb581ac91c73,2024-09-04,2024-09-04,102.27,Bail and Bond Payments,Business Services,9223,Bail and Bond Payments,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,793555c5-c3fa-47dc-90ca-489520b77475,2024-09-06,2024-09-06,339.72,Optometrists and Ophthalmologists,Health & Fitness,8042,Optometrists and Ophthalmologists,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ed36371a-b8bc-46e0-9e39-20b6d8f2a0a7,2024-09-08,2024-09-08,492.12,Bail and Bond Payments,Business Services,9223,Bail and Bond Payments,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,eb75c64a-972b-4e25-8584-9fe9cc75a94b,2024-09-09,2024-09-09,329.82,Optometrists and Ophthalmologists,Health & Fitness,8042,Optometrists and Ophthalmologists,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,3a92073b-9df6-4fdb-9e1d-f29bfb98c51a,2024-09-10,2024-09-10,126.59,Wholesale Clubs,Shopping,5300,Wholesale Clubs,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5bcc7b51-5f4e-4b43-be13-acbb4d5d7523,2024-09-12,2024-09-12,121.34,Record Stores,Shopping,5735,Record Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,be5422f6-9eed-4a34-9e99-45bcdeda76d7,2024-09-12,2024-09-12,215.27,Direct Marketing Combination Catalog and Retail Merchant,Shopping,5965,Direct Marketing Combination Catalog and Retail Merchant,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b75e9c99-0b36-4136-a7cc-ece6a26ebe93,2024-09-12,2024-09-12,119.94,Membership Organizations (Not Elsewhere Classified),Business Services,8699,Membership Organizations (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8f544de1-1015-46cd-8b4f-c8b26b1646bb,2024-09-14,2024-09-14,94.72,Loan Fee,Fees & Charges,9973,Loan Fee,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,3e2f0afc-ae73-47aa-8b97-43e822633aa9,2024-09-14,2024-09-14,266.66,Artist Supply and Craft Shops,Shopping,5970,Artist Supply and Craft Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,75403cc7-9d49-4118-871c-7bb06093a2ed,2024-09-15,2024-09-15,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,649ba12e-48a1-42ac-a424-4e436d9385e4,2024-09-16,2024-09-16,215.64,Construction Materials (Not Elsewhere Classified ),Shopping,5039,Construction Materials (Not Elsewhere Classified ),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,03cf8fe6-4523-4b47-a20f-d8253621cb83,2024-09-18,2024-09-18,180.03,"Courier Services Air and Ground, and Freight Forwarders",Auto & Transport,4215,"Courier Services Air and Ground, and Freight Forwarders",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,068dc203-8f6b-4845-80ce-477788b58e69,2024-09-18,2024-09-18,722.66,Branch Deposit,Financial,9965,Branch Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,610205b6-c1dd-4d6f-802f-454e36af1122,2024-09-19,2024-09-19,384.43,Automotive Tire Stores,Shopping,5532,Automotive Tire Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a178a2df-6a08-4361-b758-8c484bc5d32d,2024-09-19,2024-09-19,374.88,Business and Secretarial Schools,Education,8244,Business and Secretarial Schools,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,eeae3ae2-d3aa-4447-bf84-d4f609bf638e,2024-09-20,2024-09-20,203.59,Buying and Shopping Services and Clubs,Business Services,7278,Buying and Shopping Services and Clubs,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,329bf242-470a-4dc6-9ee5-94b01eac3e03,2024-09-24,2024-09-24,88.12,Electronics Stores,Shopping,5732,Electronics Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d5ab8741-9a88-40ea-b84a-303def1b8590,2024-09-25,2024-09-25,85.79,"Civic, Social, and Fraternal Associations",Gifts & Donations,8641,"Civic, Social, and Fraternal Associations",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,12485edc-c1d3-4e5c-8fc3-cee9478e0fc2,2024-09-25,2024-09-25,204.74,Miscellaneous and Specialty Retail Shops,Shopping,5999,Miscellaneous and Specialty Retail Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9520f122-92d8-4d82-ae8c-3b70e7a3987c,2024-09-27,2024-09-27,147.56,Government-Licensed Horse/Dog Racing (US Region only),Entertainment,7802,Government-Licensed Horse/Dog Racing (US Region only),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e5579d4a-26cd-45ee-968a-1e1e319e33bd,2024-09-27,2024-09-27,363.51,Photofinishing Laboratories and Photo Developing,Business Services,7395,Photofinishing Laboratories and Photo Developing,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,1243dcc4-f853-4951-a8e7-7d8a5fd64da6,2024-09-28,2024-09-28,144.45,Government-Licensed Horse/Dog Racing (US Region only),Entertainment,7802,Government-Licensed Horse/Dog Racing (US Region only),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a6b1eefa-b964-45cb-917b-1d239c91a6bc,2024-09-28,2024-09-28,396.72,"Piece Goods, Notions, and Other Dry Goods",Shopping,5131,"Piece Goods, Notions, and Other Dry Goods",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,17edc8c0-8f7b-4d60-9156-e45a7bc4eec4,2024-09-29,2024-09-29,107.13,"Tailors, Seamstresses, Mending, and Alterations",Shopping,5697,"Tailors, Seamstresses, Mending, and Alterations",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a147ff1c-7467-46b1-b638-e74a2cec1c49,2024-09-30,2024-09-30,500.0,Monthly Bonus - ACH Deposit,Financial,9963,ACH Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5fb6b33a-04b6-4741-9d71-69a226c63063,2024-10-01,2024-10-01,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b1421b35-77ab-469f-8c3a-b9f61f972e20,2024-10-01,2024-10-01,238.9,Household Appliance Stores,Shopping,5722,Household Appliance Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,928d6e47-e82c-409e-99a3-a57c9810ac88,2024-10-03,2024-10-03,93.41,Dating Services,Business Services,7273,Dating Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,155ed465-27fe-4316-8f1e-8815bbd344c7,2024-10-05,2024-10-05,210.8,Women Ready-To-Wear Stores ..,Shopping,5621,Women Ready-To-Wear Stores ..,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,af4a881f-d928-43f6-9e28-c97858be16d8,2024-10-05,2024-10-05,45.2,"Motor Freight Carriers and Trucking Local and Long Distance, Moving and Storage Companies, and Local Delivery",Auto & Transport,4214,"Motor Freight Carriers and Trucking Local and Long Distance, Moving and Storage Companies, and Local Delivery",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4b2c3983-959c-49db-bcbb-145bc9f377da,2024-10-08,2024-10-08,119.58,"Amusement Parks, Circuses, Carnivals, and Fortune Tellers",Entertainment,7996,"Amusement Parks, Circuses, Carnivals, and Fortune Tellers",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,37f388df-d0a0-4a7f-b51e-17de26995cbe,2024-10-10,2024-10-10,110.15,Record Stores,Shopping,5735,Record Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0a7c08d7-4038-4e1b-858b-084281ca70e8,2024-10-11,2024-10-11,99.27,"Stationery Stores, Office and School Supply Stores",Shopping,5943,"Stationery Stores, Office and School Supply Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b96340ff-7239-4499-8820-8a35776b6f08,2024-10-11,2024-10-11,70.26,Tax Preparation Services,Business Services,7276,Tax Preparation Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e3476b10-54ba-44e3-b89c-c4ed9410f43e,2024-10-11,2024-10-11,179.18,"Drapery, Window Covering, and Upholstery Stores",Shopping,5714,"Drapery, Window Covering, and Upholstery Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b5051f10-4b23-40d7-8601-193e91dc6153,2024-10-11,2024-10-11,174.11,Durable Goods (Not Elsewhere Classified),Shopping,5099,Durable Goods (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,796482ce-7d2e-4145-aa08-eb2df21fb20a,2024-10-12,2024-10-12,196.03,"Car and Truck Dealers (Used Only) Sales, Service, Repairs, Parts, and Leasing",Shopping,5521,"Car and Truck Dealers (Used Only) Sales, Service, Repairs, Parts, and Leasing",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f7a11236-2167-47ce-8cd8-4dfe1b001db0,2024-10-14,2024-10-14,237.77,Camera and Photographic Supply Stores,Shopping,5946,Camera and Photographic Supply Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,fd5129f6-b799-459d-9b73-713cda73aa61,2024-10-15,2024-10-15,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,eadca7d6-a455-4b45-a2f0-1c750aede86f,2024-10-16,2024-10-16,111.01,"Aquariums, Seaquariums, Dolphinariums, and Zoos",Entertainment,7998,"Aquariums, Seaquariums, Dolphinariums, and Zoos",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4d54fdae-0a49-41ba-9fd9-acc30ef9be5e,2024-10-17,2024-10-17,40.31,Digital Goods Applications (Excludes Games),Shopping,5817,Digital Goods Applications (Excludes Games),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,66c00ff2-b902-4f46-ba90-58df3f4bb207,2024-10-18,2024-10-18,355.98,Business Services (Not Elsewhere Classified),Business Services,7399,Business Services (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,3dcba82c-8eab-448c-942e-06ac4d0d7c34,2024-10-18,2024-10-18,164.69,Bus Lines,Auto & Transport,4131,Bus Lines,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,77f6c96b-faa5-4df4-9ab2-75f3188e3385,2024-10-18,2024-10-18,228.01,"Fireplace, Fireplace Screens and Accessories Stores",Shopping,5718,"Fireplace, Fireplace Screens and Accessories Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f5e9d389-628a-49e1-af6d-88199915d46d,2024-10-19,2024-10-19,1345.51,JAPAN AIRLINES,Auto & Transport,3006,JAPAN AIRLINES,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7830c838-efd2-47e2-b870-3926395f9e88,2024-10-19,2024-10-19,1300.13,JAPAN AIRLINES,Auto & Transport,3006,JAPAN AIRLINES,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,15146fcf-6805-49ff-8f92-92d1d3741792,2024-10-19,2024-10-19,144.46,"Jewelry Stores, Watches, Clocks, and Silverware Stores",Shopping,5944,"Jewelry Stores, Watches, Clocks, and Silverware Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,391d0bee-4dbd-4a57-b9a7-54a58b3afb11,2024-10-21,2024-10-21,1232.14,AIR FRANCE,Auto & Transport,3007,AIR FRANCE,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ab423dec-29af-4efe-b83a-c25b2db9078e,2024-10-22,2024-10-22,223.87,"Glass, Paint, and Wallpaper Stores",Shopping,5231,"Glass, Paint, and Wallpaper Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b3de405c-9c59-438c-8230-f14667e6a46c,2024-10-23,2024-10-23,260.15,Electrical Contractors,Business Services,1731,Electrical Contractors,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9e36d871-8966-49ae-b9cf-7d4197adc5ee,2024-10-24,2024-10-24,474.14,Commercial Footwear,Shopping,5139,Commercial Footwear,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d6bd2987-d2d5-473d-9ca0-a043e20ad7f3,2024-10-25,2024-10-25,218.16,HERTZ,Auto & Transport,3357,HERTZ,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f19d89b9-08b5-4bb9-8d8f-5bce46db78ce,2024-10-26,2024-10-26,163.59,"Marinas, Marine Service, and Supplies",Auto & Transport,4468,"Marinas, Marine Service, and Supplies",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,2c42546a-405c-41ed-8731-cbca4d6f693f,2024-10-26,2024-10-26,423.64,"Opticians, Optical Goods, and Eyeglasses",Health & Fitness,8043,"Opticians, Optical Goods, and Eyeglasses",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c01ca0d1-10f1-4be1-b100-5421f3f8e1e2,2024-10-27,2024-10-27,188.25,Mobile Home Dealers,Shopping,5271,Mobile Home Dealers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e73a28d1-b22a-4aa6-8497-f079c7e9a4f1,2024-10-27,2024-10-27,142.65,"Pet Shops, Pet Foods and Supplies Stores",Shopping,5995,"Pet Shops, Pet Foods and Supplies Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e567e68f-09e4-4934-94ce-e93d90791d46,2024-10-28,2024-10-28,366.3,Testing Laboratories (Non-Medical Testing),Business Services,8734,Testing Laboratories (Non-Medical Testing),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,65fb300b-5b23-49bf-9440-bc8899dac0f8,2024-10-28,2024-10-28,130.32,"Management, Consulting, and Public Relations Services",Business Services,7392,"Management, Consulting, and Public Relations Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,cded26d4-a0af-4685-8489-aca7db84db6d,2024-10-28,2024-10-28,199.75,"Courier Services Air and Ground, and Freight Forwarders",Auto & Transport,4215,"Courier Services Air and Ground, and Freight Forwarders",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0551f62c-b1b6-4ca7-b0e4-19a3c7c922a5,2024-10-28,2024-10-28,242.01,Industrial Supplies (Not Elsewhere Classified),Shopping,5085,Industrial Supplies (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,afaab36d-266b-456b-9c71-72ba34e63b89,2024-10-29,2024-10-29,146.83,"Dance Halls, Studios and Schools",Education,7911,"Dance Halls, Studios and Schools",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,930b52c8-06b4-4548-85c4-6f67aec26ff2,2024-10-31,2024-10-31,500.0,Monthly Bonus - ACH Deposit,Financial,9963,ACH Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,26e75f8f-a17b-4978-95cc-7e2fb70512b1,2024-11-01,2024-11-01,51.24,HERTZ,Auto & Transport,3357,HERTZ,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b8126b44-3717-4ea1-9565-e2ff80088cf1,2024-11-01,2024-11-01,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ed0eb9ae-2cd3-4e54-b491-03c2946aafa2,2024-11-01,2024-11-01,220.31,Doctors and Physicians (Not Elsewhere Classified),Health & Fitness,8011,Doctors and Physicians (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,04551746-6c2a-4bbe-bc72-31d7ae4d4e4e,2024-11-02,2024-11-02,27.95,"Laundry, Cleaning, and Garment Services",Business Services,7210,"Laundry, Cleaning, and Garment Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8f53b7ae-f43e-41d3-a323-5915f8d27465,2024-11-04,2024-11-04,178.2,Caterers,Shopping,5811,Caterers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,590a65de-00ae-445c-85b7-5267d22454d8,2024-11-04,2024-11-04,96.37,"Laundry, Cleaning, and Garment Services",Business Services,7210,"Laundry, Cleaning, and Garment Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f9f7083b-2028-4a7d-8fea-c96126a4b189,2024-11-04,2024-11-04,833.74,Loan Payment,Fees & Charges,9980,Loan Payment,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,97794111-0475-41da-a393-d2eb97b1ea55,2024-11-04,2024-11-04,42.61,"Courier Services Air and Ground, and Freight Forwarders",Auto & Transport,4215,"Courier Services Air and Ground, and Freight Forwarders",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,cc05e7f9-a6f9-48f0-b444-1264fd8f4248,2024-11-05,2024-11-05,239.89,MARRIOTT,Travel,3509,MARRIOTT,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,65331530-88d4-4029-a7e4-26f76e7e1b58,2024-11-05,2024-11-05,112.41,Funeral Services and Crematories,Business Services,7261,Funeral Services and Crematories,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7d97e230-1020-4815-ac96-6c411915f4d3,2024-11-05,2024-11-05,95.84,Exterminating and Disinfecting Services,Business Services,7342,Exterminating and Disinfecting Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,23d4afad-bf55-426a-9232-aa6b10a30c01,2024-11-05,2024-11-05,172.68,"Furniture, Home Furnishings, and Equipment Stores, Except Appliances",Shopping,5712,"Furniture, Home Furnishings, and Equipment Stores, Except Appliances",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,957876aa-20c9-4e6d-8b08-4a4ae31b3991,2024-11-06,2024-11-06,15.6,"Commercial Sports, Professional Sports Clubs, Athletic Fields, and Sports Promoters",Entertainment,7941,"Commercial Sports, Professional Sports Clubs, Athletic Fields, and Sports Promoters",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,11a15dfc-96c6-4816-8963-13f5afa17c5b,2024-11-06,2024-11-06,206.79,Camera and Photographic Supply Stores,Shopping,5946,Camera and Photographic Supply Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f9498db8-b417-4857-8f61-7f7783d2168c,2024-11-06,2024-11-06,91.05,Marketplaces,Shopping,5262,Marketplaces,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ce57ce48-e234-4d07-b55e-f09de411701a,2024-11-07,2024-11-07,223.51,Children and Infants Wear Stores,Shopping,5641,Children and Infants Wear Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b3ace78a-6a50-42bd-be50-076601a251e2,2024-11-07,2024-11-07,341.99,Legal Services and Attorneys,Business Services,8111,Legal Services and Attorneys,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,35af8b73-dd73-4d42-80a3-f92dc7144d49,2024-11-08,2024-11-08,154.65,Money Transfer,Bills & Utilities,4829,Money Transfer,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ae27bdc6-3bc9-4507-a61e-0eb16550b428,2024-11-09,2024-11-09,156.72,Welding Services,Business Services,7692,Welding Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c3b2d44e-6553-41d1-b850-21d77c1e4b3d,2024-11-10,2024-11-10,276.39,"Jewelry Stores, Watches, Clocks, and Silverware Stores",Shopping,5944,"Jewelry Stores, Watches, Clocks, and Silverware Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,00c446fe-fafe-49ba-a8b4-bc4e000a3441,2024-11-11,2024-11-11,113.07,Men and Women Clothing Stores,Shopping,5691,Men and Women Clothing Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
